model,nmse,r2,cosine
gpfm,0.5539306478272303,0.44606935217276966,0.6860586554636767
hoptimus0,0.6350924760009224,0.36490752399907755,0.6317068339963329
virchow,0.33972708423086695,0.660272915769133,0.8945283334417238
virchow2,0.30947486736657037,0.6905251326334296,0.8704057102569128
