query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
gpfm,hoptimus0,0.8,0.97,0.9915,0.8716367204060391,1.0,2000.0
hoptimus0,gpfm,0.8255,0.9655,0.9865,0.8872929583196301,1.0,2000.0
gpfm,virchow2,0.573,0.848,0.916,0.6950863703317693,1.0,2000.0
virchow2,gpfm,0.5965,0.879,0.946,0.7217325323635098,1.0,2000.0
hoptimus0,virchow2,0.42,0.7135,0.8115,0.5499989906010501,2.0,2000.0
virchow2,hoptimus0,0.374,0.691,0.8235,0.5197519248650425,2.0,2000.0
