component,eigenvalue,view_agreement
0,4.977944616738223,0.9955889233476446
1,4.961654587137372,0.9923309174274744
2,4.928541863808131,0.9857083727616262
3,4.920461375491106,0.9840922750982213
4,4.90974629413141,0.981949258826282
5,4.857076492145749,0.9714152984291499
6,4.8450845346165705,0.9690169069233141
7,4.8262666993419545,0.9652533398683909
8,4.816082718268769,0.9632165436537538
9,4.785172467032098,0.9570344934064196
10,4.778722537613846,0.9557445075227692
11,4.769838202439743,0.9539676404879487
12,4.744426886827163,0.9488853773654325
13,4.7349561336738315,0.9469912267347663
14,4.718605380325853,0.9437210760651705
15,4.698572621782046,0.9397145243564091
16,4.694915424160786,0.9389830848321573
17,4.689987469364588,0.9379974938729176
18,4.664709886791569,0.9329419773583139
19,4.6518796647654606,0.9303759329530921
20,4.634900798282011,0.9269801596564022
21,4.614335593811028,0.9228671187622057
22,4.596775636986402,0.9193551273972804
23,4.587315069242095,0.917463013848419
24,4.5609880079121154,0.9121976015824231
25,4.552479670711753,0.9104959341423505
26,4.546061337570513,0.9092122675141026
27,4.518890911135708,0.9037781822271416
28,4.505998782070623,0.9011997564141246
29,4.489921766650284,0.8979843533300569
30,4.482653729035123,0.8965307458070246
31,4.464086747402208,0.8928173494804416
32,4.438249858464409,0.8876499716928817
33,4.424340410474888,0.8848680820949776
34,4.418665110046363,0.8837330220092726
35,4.408778521955293,0.8817557043910587
36,4.3985999946418906,0.8797199989283782
37,4.388790849739678,0.8777581699479355
38,4.367673890207684,0.8735347780415369
39,4.362672590970683,0.8725345181941366
40,4.353638305836245,0.8707276611672491
41,4.342402666025577,0.8684805332051153
42,4.325749868580391,0.8651499737160782
43,4.305707794919599,0.8611415589839199
44,4.292015360999718,0.8584030721999436
45,4.285132580959582,0.8570265161919164
46,4.276775710245003,0.8553551420490006
47,4.268926179042532,0.8537852358085065
48,4.261541317182799,0.8523082634365599
49,4.249086684923248,0.8498173369846496
50,4.234232050775136,0.8468464101550272
51,4.223389408361149,0.8446778816722299
52,4.208113954101897,0.8416227908203794
53,4.192649246638618,0.8385298493277237
54,4.180912807738277,0.8361825615476555
55,4.1646158447706485,0.8329231689541297
56,4.142729572402713,0.8285459144805426
57,4.128252969743003,0.8256505939486006
58,4.123348706760772,0.8246697413521543
59,4.110578162335619,0.8221156324671238
60,4.102444920431259,0.8204889840862519
61,4.0912584158765295,0.8182516831753059
62,4.083233390984806,0.8166466781969612
63,4.072096757089243,0.8144193514178486
