,reconstruction_r2,reconstruction_cosine,alignment_error,paired_cosine,shared_cka,recall@1,recall@10,mrr,neighborhood_preservation,effective_rank,latent_dim
joint_pca,0.9509709640324056,0.9865338226518567,0.060291828690331506,0.8830556868726132,0.9344974804340741,0.929,0.9970000000000001,0.9565613156578674,0.7828,48.396479536223836,64.0
gcca,0.8445247618034033,0.9580963375156971,0.10387954727404702,0.811615446450945,0.7042066480137374,0.9670000000000001,0.9990000000000001,0.9805855146290492,0.48572499999999996,63.47828541511052,64.0
mcca,0.9056263984963382,0.9746720146452281,0.1829979891953818,0.6907338830592191,0.5077385919950101,0.88175,0.99475,0.9261138444458581,0.48685000000000006,63.92190321472624,64.0
procrustes,0.9799449442991481,0.9943347802038467,0.13234418623293984,0.7634958710051672,0.8325281459272785,0.657,0.935,0.7572868085953315,0.9763250000000001,49.33252797031564,64.0
autoencoder,0.9762346478569209,0.9933289581339372,0.11337461807528801,0.7924054593408499,0.8946731566188519,0.817,0.9804999999999999,0.8799340689721952,0.684375,53.86282669924377,64.0
