model,nmse,r2,cosine
gpfm,0.5114500389639365,0.4885499610360635,0.7119584067708161
hoptimus0,0.6066215711746136,0.39337842882538643,0.6516522328565838
virchow,0.3112335210993993,0.6887664789006007,0.9039861684727415
virchow2,0.2907031114652975,0.7092968885347025,0.8789100540662963
