query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
gpfm,hoptimus0,0.989,0.9995,1.0,0.9941388888888889,1.0,2000.0
hoptimus0,gpfm,0.9915,0.9995,1.0,0.9953125,1.0,2000.0
gpfm,virchow2,0.9685,0.9965,0.999,0.980761011904762,1.0,2000.0
virchow2,gpfm,0.9745,0.9985,0.9995,0.9853666666666666,1.0,2000.0
hoptimus0,virchow2,0.96,0.995,0.999,0.9756027777777777,1.0,2000.0
virchow2,hoptimus0,0.9685,0.9945,0.999,0.9807022512210012,1.0,2000.0
