model,nmse,r2,cosine
gpfm,0.47787341275595124,0.5221265872440488,0.7551506067839987
hoptimus0,0.5298522593323322,0.47014774066766785,0.7320580034823643
virchow2,0.3077515952258573,0.6922484047741426,0.8686115086539082
