component,eigenvalue,view_agreement
0,3.99559622729819,0.9988990568245475
1,3.99068559077494,0.997671397693735
2,3.990147387365942,0.9975368468414855
3,3.987626975129623,0.9969067437824057
4,3.9853698593699876,0.9963424648424969
5,3.981288886345679,0.9953222215864197
6,3.9784481441906014,0.9946120360476504
7,3.9764072558011225,0.9941018139502806
8,3.975944584718953,0.9939861461797382
9,3.9724007051342647,0.9931001762835662
10,3.9696726704477716,0.9924181676119429
11,3.9683609002818705,0.9920902250704676
12,3.96455197772706,0.991137994431765
13,3.9634363123017233,0.9908590780754308
14,3.960800518568813,0.9902001296422033
15,3.9579784474180935,0.9894946118545234
16,3.9550748136111245,0.9887687034027811
17,3.9535708318849143,0.9883927079712286
18,3.9514462370264556,0.9878615592566139
19,3.9507475505295107,0.9876868876323777
20,3.9488940436755424,0.9872235109188856
21,3.944876791447823,0.9862191978619558
22,3.942243205087423,0.9855608012718557
23,3.9406535698985965,0.9851633924746491
24,3.938207933297283,0.9845519833243207
25,3.935653351093847,0.9839133377734618
26,3.93313942620916,0.98328485655229
27,3.929904838942022,0.9824762097355055
28,3.929660192217657,0.9824150480544143
29,3.9262889704739776,0.9815722426184944
30,3.9229846180614785,0.9807461545153696
31,3.9209344733810902,0.9802336183452726
32,3.917958932286186,0.9794897330715465
33,3.916836279895309,0.9792090699738273
34,3.915082374689762,0.9787705936724405
35,3.91082783843908,0.97770695960977
36,3.9068297371729233,0.9767074342932308
37,3.905513695370945,0.9763784238427362
38,3.9032678962097336,0.9758169740524334
39,3.8993309240923124,0.9748327310230781
40,3.898188515441044,0.974547128860261
41,3.8956435940307914,0.9739108985076979
42,3.8914211348072474,0.9728552837018118
43,3.8901528585994605,0.9725382146498651
44,3.8882624081282606,0.9720656020320652
45,3.8869506353447196,0.9717376588361799
46,3.882376525188427,0.9705941312971067
47,3.880724622047628,0.970181155511907
48,3.8777790356373525,0.9694447589093381
49,3.876733815945027,0.9691834539862567
50,3.873033467435629,0.9682583668589072
51,3.8703878129840104,0.9675969532460026
52,3.8685647902203257,0.9671411975550814
53,3.8630473208051224,0.9657618302012806
54,3.861935527208062,0.9654838818020155
55,3.8585890476052813,0.9646472619013203
56,3.856241451785189,0.9640603629462973
57,3.855640724281494,0.9639101810703735
58,3.850326128888442,0.9625815322221105
59,3.8491927451894807,0.9622981862973702
60,3.845872222421945,0.9614680556054862
61,3.8444978587519456,0.9611244646879864
62,3.841904090943373,0.9604760227358432
63,3.839471459964622,0.9598678649911555
