source,target,self,cosine,r2,nmse,retrieval_recall@1,retrieval_recall@5,retrieval_recall@10,retrieval_map,retrieval_mrr,retrieval_median_rank,retrieval_ndcg,retrieval_n_query,retrieval_n_database
gpfm,hoptimus0,False,0.766486459968609,0.48888690920971745,0.5111130907902826,0.4646,0.7316,0.819,0.5846529328389335,0.5846529328389335,2.0,0.6718375554296783,5000.0,5000.0
gpfm,virchow2,False,0.7971415970743829,0.5179393145292104,0.48206068547078956,0.4236,0.6654,0.7452,0.5354184365683572,0.5354184365683572,2.0,0.6272731944659513,5000.0,5000.0
hoptimus0,gpfm,False,0.7501469063549557,0.5161023695004814,0.48389763049951867,0.686,0.8962,0.9422,0.7792736719934843,0.7792736719934843,1.0,0.8296533312824569,5000.0,5000.0
hoptimus0,virchow2,False,0.7948951313787368,0.5155821583413873,0.48441784165861274,0.3948,0.6234,0.7048,0.5014908089168746,0.5014908089168746,2.0,0.5972688852714639,5000.0,5000.0
virchow2,gpfm,False,0.7518664762297342,0.5206506000213255,0.47934939997867454,0.7014,0.9158,0.9566,0.7948507697189643,0.7948507697189643,1.0,0.8425004793202557,5000.0,5000.0
virchow2,hoptimus0,False,0.7682740440670781,0.4951172243180153,0.5048827756819847,0.4566,0.7296,0.8164,0.5803640398073132,0.5803640398073132,2.0,0.6687862076787975,5000.0,5000.0
gpfm,gpfm,True,0.8145698130108848,0.6330127681084523,0.3669872318915477,0.9082,0.9836,0.9918,0.9415641058978527,0.9415641058978527,1.0,0.9556551877338534,5000.0,5000.0
hoptimus0,hoptimus0,True,0.8218706351802925,0.6052116013637817,0.3947883986362183,0.768,0.9204,0.957,0.8364263131699794,0.8364263131699794,1.0,0.8736246102775569,5000.0,5000.0
virchow2,virchow2,True,0.8942795706986724,0.7457357483309317,0.2542642516690683,0.9138,0.9832,0.9928,0.9437975212697365,0.9437975212697365,1.0,0.9572850607842367,5000.0,5000.0
