,reconstruction_r2,reconstruction_cosine,alignment_error,paired_cosine,shared_cka,recall@1,recall@10,mrr,neighborhood_preservation,effective_rank,latent_dim
joint_pca,0.9538809675972189,0.9864236031933658,0.05583932110276861,0.894183677427456,0.9435255924168245,0.93075,0.9950000000000001,0.9555663189156107,0.7841000000000001,47.60858836058742,64.0
gcca,0.8565634037683073,0.9587612451028978,0.10136134829360785,0.8175014436314416,0.7096408634594634,0.96925,0.9995,0.98175057997558,0.46367499999999995,63.43654460252574,64.0
mcca,0.9121728666821989,0.9748515504984243,0.17759337161620614,0.6990525674356934,0.5166198923824868,0.89375,0.99475,0.9328910342726132,0.47040000000000004,63.92320208494636,64.0
procrustes,0.980633264353509,0.9941362436013195,0.12039883582853227,0.7868506044667323,0.8592449328878712,0.6877500000000001,0.9232499999999999,0.7739369891566157,0.9741500000000001,48.811993568386896,64.0
autoencoder,0.9740768966409629,0.9922539006860289,0.1038217772886147,0.8131270187758015,0.9081800253151344,0.845,0.9802500000000001,0.8966704241966827,0.687225,53.49390493663219,64.0
