component,eigenvalue,view_agreement
0,1.989701388420029,0.989701388420029
1,1.9805033956964493,0.9805033956964493
2,1.9666562451554743,0.9666562451554743
3,1.9469083098250826,0.9469083098250826
4,1.929486012122423,0.9294860121224231
5,1.9224147307986557,0.9224147307986557
6,1.9078404401756128,0.9078404401756128
7,1.8982610971146443,0.8982610971146443
8,1.8889128210095305,0.8889128210095305
9,1.883451344490399,0.8834513444903991
10,1.867500496629133,0.8675004966291331
11,1.8611174512993012,0.8611174512993012
12,1.8516232757806501,0.8516232757806501
13,1.833635075986346,0.833635075986346
14,1.8283567361181245,0.8283567361181245
15,1.8241720172597835,0.8241720172597835
16,1.8129207626148984,0.8129207626148984
17,1.8082623784752272,0.8082623784752272
18,1.799445352873975,0.7994453528739749
19,1.7844810498223698,0.7844810498223698
20,1.768438658198793,0.768438658198793
21,1.7622349682089136,0.7622349682089136
22,1.7475931583632847,0.7475931583632847
23,1.7375152229644668,0.7375152229644668
24,1.7289956760575955,0.7289956760575955
25,1.7192327544190908,0.7192327544190908
26,1.7081164022366644,0.7081164022366644
27,1.693450875379882,0.693450875379882
28,1.684329610291472,0.684329610291472
29,1.676159080501878,0.676159080501878
30,1.6728563549464217,0.6728563549464217
31,1.6656317847224495,0.6656317847224495
32,1.6470809551415155,0.6470809551415155
33,1.643636432792986,0.643636432792986
34,1.6330209689536443,0.6330209689536443
35,1.6179273772282656,0.6179273772282656
36,1.6045112662155168,0.6045112662155168
37,1.6042089976778116,0.6042089976778116
38,1.6006688699688862,0.6006688699688862
39,1.5839136996481058,0.5839136996481058
40,1.5754878609007128,0.5754878609007128
41,1.5687354582837378,0.5687354582837378
42,1.5534983022641429,0.5534983022641429
43,1.5477065151576863,0.5477065151576863
44,1.5414342558291676,0.5414342558291676
45,1.5383362583720306,0.5383362583720306
46,1.53118733927678,0.5311873392767801
47,1.5148173022711442,0.5148173022711442
48,1.5038728643023147,0.5038728643023147
49,1.4923759924505453,0.4923759924505453
50,1.487728916980956,0.487728916980956
51,1.4773358258184162,0.47733582581841616
52,1.4692772488942332,0.46927724889423317
53,1.4677425904846326,0.4677425904846326
54,1.4532657101636224,0.4532657101636224
55,1.4401461869955625,0.4401461869955625
56,1.4295021166156243,0.4295021166156243
57,1.419039921014196,0.41903992101419596
58,1.4154598574307653,0.4154598574307653
59,1.4099530645245286,0.4099530645245286
60,1.4051474610040187,0.40514746100401866
61,1.3970832498215788,0.39708324982157883
62,1.389416161353727,0.38941616135372703
63,1.3774076903797412,0.3774076903797412
