query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
gpfm,hoptimus0,0.995,0.9995,1.0,0.9969055555555556,1.0,2000.0
hoptimus0,gpfm,0.9945,0.9995,1.0,0.9966666666666667,1.0,2000.0
gpfm,virchow2,0.9755,0.998,0.999,0.9859722222222221,1.0,2000.0
virchow2,gpfm,0.982,0.9995,1.0,0.9896380952380953,1.0,2000.0
hoptimus0,virchow2,0.971,0.9975,1.0,0.9828388888888889,1.0,2000.0
virchow2,hoptimus0,0.982,0.9985,0.9995,0.98996875,1.0,2000.0
