query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
gpfm,hoptimus0,0.999,1.0,1.0,0.9995,1.0,2000.0
hoptimus0,gpfm,0.999,1.0,1.0,0.9995,1.0,2000.0
gpfm,virchow2,0.9995,1.0,1.0,0.99975,1.0,2000.0
virchow2,gpfm,0.999,1.0,1.0,0.9995,1.0,2000.0
hoptimus0,virchow2,0.9975,1.0,1.0,0.9985416666666668,1.0,2000.0
virchow2,hoptimus0,0.9975,1.0,1.0,0.9986666666666667,1.0,2000.0
