query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
conch_v1,conch_v15,0.666,0.8575,0.9055,0.7518306177870816,1.0,2000.0
conch_v15,conch_v1,0.7095,0.9055,0.941,0.7960433605261498,1.0,2000.0
