,CTransPath,Prov-GigaPath,KEEP,ResNet50 (ImageNet),UNI2-h
CTransPath,1.0,0.847155149230131,0.7667566340530629,0.8031988278043765,0.7771465522172718
Prov-GigaPath,0.847155149230131,1.0,0.7880891324019049,0.6849732960533919,0.8813071538618891
KEEP,0.7667566340530629,0.7880891324019049,1.0,0.5979108138520205,0.8089142800859167
ResNet50 (ImageNet),0.8031988278043765,0.6849732960533919,0.5979108138520205,1.0,0.5578308156661618
UNI2-h,0.7771465522172718,0.8813071538618891,0.8089142800859167,0.5578308156661618,1.0
