,CTransPath,Prov-GigaPath,KEEP,ResNet50 (ImageNet),UNI2-h
CTransPath,0.9999999999999998,0.6182155809662914,0.6085070676731134,0.679499542190698,0.5831150197072799
Prov-GigaPath,0.6182155809662914,0.9999999999999999,0.5715602703497529,0.5064670954232433,0.6653738936290192
KEEP,0.6085070676731134,0.5715602703497529,0.9999999999999999,0.4956095454675454,0.5849758869668286
ResNet50 (ImageNet),0.679499542190698,0.5064670954232433,0.4956095454675454,1.0,0.4672669117415702
UNI2-h,0.5831150197072799,0.6653738936290192,0.5849758869668286,0.4672669117415702,1.0
