,reconstruction_r2,reconstruction_cosine,alignment_error,paired_cosine,shared_cka,recall@1,recall@10,mrr,neighborhood_preservation,effective_rank,latent_dim
joint_pca,0.6311476199378867,0.833655621806461,0.03077036672624283,0.9598988147002689,0.9575262999626067,0.9825833333333334,0.9992083333333333,0.9898686153548604,0.5793625,54.62355833361587,64.0
gcca,0.5612209327393587,0.8056982904947915,0.03367506690458221,0.9576153968835969,0.9185498151167294,0.9987083333333332,1.0,0.9992916666666668,0.5158375,63.897117744280166,64.0
mcca,0.5980266505567922,0.8227911519086823,0.13736693459885474,0.8440398467223361,0.7172406814212616,0.9699583333333335,0.9994999999999999,0.9824198296630863,0.568675,63.908800144658194,64.0
procrustes,0.6722477569840035,0.8519367942322023,0.2940857128169704,0.7145459595307968,0.4931374124281529,0.5967083333333333,0.8924583333333335,0.7014555994456705,0.7675624999999999,54.47134792177473,64.0
autoencoder,0.6515907374592498,0.8433283920632495,0.04277119714216798,0.9454255865305444,0.9703705931291505,0.9870000000000001,0.9998333333333335,0.992546625943501,0.6071624999999999,54.58693151108615,64.0
