condition,query,database,same_model,recall@1,recall@5,recall@10,map,mrr,median_rank,ndcg,n_query,n_database
unaligned_pca,conch_v1,conch_v1,True,0.6852,0.64396,0.61464,0.5104404593107383,0.8099892206649559,1.0,0.9052593771411008,5000.0,5000.0
unaligned_pca,conch_v1,ctranspath,False,0.5052,0.51116,0.5081,0.5070348423729151,0.683222267130158,1.0,0.9025652090757252,5000.0,5000.0
unaligned_pca,conch_v1,gigapath,False,0.4868,0.49776000000000004,0.49722000000000005,0.499576931214296,0.6721254405286587,2.0,0.900344417222134,5000.0,5000.0
unaligned_pca,conch_v1,keep,False,0.5222,0.51748,0.51212,0.5062542590020064,0.6974194078754063,1.0,0.9025478032294927,5000.0,5000.0
unaligned_pca,conch_v1,resnet50,False,0.4894,0.50068,0.49993999999999994,0.5015739679127901,0.6759281240654769,2.0,0.9009919113825785,5000.0,5000.0
unaligned_pca,conch_v1,uni_v2,False,0.4918,0.49516000000000004,0.4985,0.5021971773389239,0.6726921246904559,2.0,0.901176482529931,5000.0,5000.0
unaligned_pca,ctranspath,conch_v1,False,0.5204,0.50936,0.5090399999999999,0.5065409934956587,0.6969370910587994,1.0,0.9025319565155374,5000.0,5000.0
unaligned_pca,ctranspath,ctranspath,True,0.7328,0.6751199999999999,0.64182,0.5113955141638069,0.8370641630591632,1.0,0.9059156065509384,5000.0,5000.0
unaligned_pca,ctranspath,gigapath,False,0.49,0.48316000000000003,0.48594,0.4992592550352806,0.67195240879524,2.0,0.9001580475979456,5000.0,5000.0
unaligned_pca,ctranspath,keep,False,0.502,0.5046,0.5096,0.5061550002708923,0.6863451199062376,1.0,0.902433420329776,5000.0,5000.0
unaligned_pca,ctranspath,resnet50,False,0.504,0.5074800000000002,0.50412,0.5026716702982733,0.6823242557150452,1.0,0.9014601605838619,5000.0,5000.0
unaligned_pca,ctranspath,uni_v2,False,0.504,0.49932,0.49873999999999996,0.5025134900388135,0.6831720660562797,1.0,0.9012540614401622,5000.0,5000.0
unaligned_pca,gigapath,conch_v1,False,0.4824,0.4888799999999999,0.49004,0.4994968996406169,0.6682820128804804,2.0,0.9001814708835499,5000.0,5000.0
unaligned_pca,gigapath,ctranspath,False,0.4822,0.48012000000000005,0.48106000000000004,0.4993305757593269,0.6647215569979145,2.0,0.8999677438074115,5000.0,5000.0
unaligned_pca,gigapath,gigapath,True,0.7674,0.6933199999999999,0.6578,0.5115225270790185,0.8577006266686531,1.0,0.9061311442863648,5000.0,5000.0
unaligned_pca,gigapath,keep,False,0.4956,0.49516000000000004,0.49104,0.5008132931349082,0.6805864380880557,2.0,0.9007865719315683,5000.0,5000.0
unaligned_pca,gigapath,resnet50,False,0.5,0.5022399999999999,0.5015,0.5040076624421925,0.6814545026988835,1.5,0.9017452939391711,5000.0,5000.0
unaligned_pca,gigapath,uni_v2,False,0.4868,0.49772000000000005,0.49926000000000004,0.5047700460166893,0.670277590052452,2.0,0.9017773217143007,5000.0,5000.0
unaligned_pca,keep,conch_v1,False,0.5096,0.5082800000000001,0.5061,0.5061625501611402,0.6896824628000587,1.0,0.9024150793899426,5000.0,5000.0
unaligned_pca,keep,ctranspath,False,0.516,0.52008,0.5178799999999999,0.5065324557048841,0.6943362394775716,1.0,0.9026272319054582,5000.0,5000.0
unaligned_pca,keep,gigapath,False,0.4732,0.47984,0.4841,0.5008179640519022,0.6592738187283419,2.0,0.9005648065609155,5000.0,5000.0
unaligned_pca,keep,keep,True,0.7164,0.66072,0.63092,0.5102491595324989,0.8284285289710289,1.0,0.9055138363994203,5000.0,5000.0
unaligned_pca,keep,resnet50,False,0.5038,0.49864,0.49788000000000004,0.502047263144457,0.6873594016767546,1.0,0.9012635531598746,5000.0,5000.0
unaligned_pca,keep,uni_v2,False,0.4924,0.4942,0.49426000000000003,0.501317989504695,0.6735462134643987,2.0,0.9008274033968435,5000.0,5000.0
unaligned_pca,resnet50,conch_v1,False,0.5078,0.5022,0.5008,0.5011739541734751,0.691243858086358,1.0,0.9009622549028965,5000.0,5000.0
unaligned_pca,resnet50,ctranspath,False,0.5112,0.5073200000000001,0.5064799999999999,0.5024776529059932,0.688424157672393,1.0,0.9014991304027371,5000.0,5000.0
unaligned_pca,resnet50,gigapath,False,0.4864,0.49468,0.49488000000000004,0.5045747050021046,0.670338507179058,2.0,0.9017140570145357,5000.0,5000.0
unaligned_pca,resnet50,keep,False,0.498,0.4992,0.4965,0.502075967410056,0.6827001297529889,2.0,0.9011940785249115,5000.0,5000.0
