train_loss,val_loss,recon,align
0.026483958114784024,0.000943322665989399,0.0010807648121960566,0.02540319326824648
0.0008775212509716128,0.0008277210290543735,0.0008354066414527384,4.211461024130992e-05
0.0007999439249871999,0.0007604535785503685,0.000763477140406794,3.646678367736155e-05
0.0007367527536744027,0.0007203864515759051,0.0006957518494958785,4.100090598461304e-05
0.0006828322975255601,0.0006373836658895016,0.0006388841693930275,4.394813107387724e-05
0.0006385223447933053,0.0006211576401256025,0.0005939280158503258,4.45943274723072e-05
0.0006034592652019668,0.0005753628793172538,0.0005604992451390635,4.29600226172289e-05
0.0005872218162878186,0.0005669292295351624,0.0005435411172674586,4.368070118766648e-05
0.0005570770957976157,0.0005367393605411053,0.0005134861942724133,4.359090449234821e-05
0.0005397073968300424,0.0005320942145772278,0.000496634233458932,4.307316375812945e-05
0.0005282944395266315,0.0005320876953192055,0.00048336544088979665,4.492899899805255e-05
0.0005235188970497499,0.0004937156918458641,0.00047573754964363334,4.7781346528873456e-05
0.0005104212292242162,0.000493853644002229,0.00046108161237137064,4.933961909755582e-05
0.0004889001534815799,0.00047228470793925226,0.0004409841841403791,4.7915970915078077e-05
0.00048317272667707016,0.0004847203381359577,0.00043401665323420513,4.915607594558804e-05
0.00047450398275767394,0.00046725381980650127,0.00042522675254553924,4.92772313215892e-05
0.0004660236326802575,0.0004487577243708074,0.00041615579059307877,4.986784335144082e-05
0.0004591222933794088,0.0004455873277038336,0.00040889181694550873,5.0230477594957084e-05
0.00044450016402480927,0.0004147160507272929,0.0003942304711082144,5.026969441306837e-05
0.0004435325192505533,0.00045413727639243007,0.0003940701046677848,4.946241693068395e-05
0.0004272717119323367,0.000461472081951797,0.000377452822075166,4.981889086342021e-05
0.0004328487540846228,0.0004176984657533467,0.0003816294168032944,5.1219337358732264e-05
0.00042143397067065835,0.00040342562715522945,0.00037111180127723844,5.032217055447697e-05
0.00041855956573891355,0.00038062818930484354,0.000367549817938133,5.10097496842731e-05
0.0004105569959076531,0.0004292651719879359,0.0003601248235299734,5.043217340973041e-05
0.0004063907928982789,0.00037903981865383685,0.0003557262803074501,5.066451388089224e-05
0.0004013801919930476,0.0004150739114265889,0.0003510115673131448,5.036862741483719e-05
0.0003972679512007228,0.00044183243880979717,0.00034708026503476957,5.0187687068997635e-05
0.00039558923937023637,0.00036853141500614583,0.0003450380133362553,5.0551228562505346e-05
0.000393724724145091,0.00039834421477280557,0.00034259218026566856,5.113254442124905e-05
0.0003846942111503016,0.00035703874891623855,0.0003349489395354762,4.974527349831794e-05
0.0003836322179500093,0.0003770909388549626,0.0003341441988079736,4.948801927104203e-05
0.00037939179934732984,0.0003689732984639704,0.00032953392810861954,4.985787291579272e-05
0.0003773456060406851,0.0003988682001363486,0.0003290545273364145,4.829108014914161e-05
0.0003647966628666333,0.00043499990715645254,0.00031639361119967826,4.840305342144128e-05
0.0003699572339525169,0.00033257712493650615,0.00032085720850121734,4.9100027025176924e-05
0.00037337323990881653,0.00035104143898934126,0.00032431020625166805,4.906303443118653e-05
0.00035305817715546234,0.00036176652065478265,0.0003055669284749327,4.7491250460817155e-05
0.00036172106872801505,0.00033449786133132875,0.0003143329025124008,4.738816655103071e-05
0.00035615748802616084,0.0003452782693784684,0.00030826220407764965,4.789528521277334e-05
0.000357716601483973,0.00034201188827864826,0.0003092180473518604,4.8498555422175994e-05
0.00034513769519403046,0.0003986371448263526,0.0002989251268135899,4.621256915447864e-05
0.0003039777623192269,0.00029807494138367474,0.00026256997833451164,4.140778511997101e-05
0.00029262966837185757,0.0002919199760071933,0.0002559754004246218,3.665426843745984e-05
0.0002876629975313942,0.00029056501807644963,0.00025417741046680124,3.3485587322605604e-05
0.00029359570768800505,0.0002946523600257933,0.0002617566909885417,3.1839017034879825e-05
0.0002954758273137086,0.00028877457953058183,0.0002641722564882737,3.1303573624872444e-05
0.00029488280291688885,0.00029240574804134667,0.0002639771790857962,3.090562411490663e-05
0.00029529271303041976,0.00028792122611775994,0.0002645440184980208,3.0748696003071235e-05
0.00029298661508703113,0.00030948518542572856,0.0002625428029940404,3.044381180917679e-05
0.00029618423477521973,0.00028563226805999875,0.00026578701863722574,3.039721639600668e-05
0.0002909562255731447,0.00028648204170167446,0.0002607093981123721,3.024682691894597e-05
0.000288875911637467,0.00029367502429522574,0.0002589523169940258,2.99235947466462e-05
0.0002898565336239544,0.0002917050151154399,0.00026018306338855773,2.9673470815925213e-05
0.0002885314091835303,0.0002917143574450165,0.00025919035051500175,2.934105901684569e-05
0.00028696695094142135,0.0002819180372171104,0.0002577564285255652,2.921052288027903e-05
0.00028881924090649376,0.0002840925590135157,0.0002596115323769404,2.920771065815798e-05
0.0002845914960931326,0.0002775304310489446,0.00025555381802379665,2.9037679411001925e-05
0.0002842708967596372,0.0002904791326727718,0.00025550820726442236,2.8762690295054123e-05
0.00028408776059687295,0.0002837379288394004,0.00025555082559271827,2.85369353137699e-05
0.00028233977215503283,0.00030035138479433954,0.00025399132532229424,2.834844767127982e-05
0.0002818845868018185,0.0002924145373981446,0.00025368269777721364,2.820189019856258e-05
0.000281215142351344,0.00028971346910111606,0.00025321510614222906,2.800003565438769e-05
0.0002800142035426585,0.0002751356805674732,0.0002520896669011563,2.792453773805611e-05
0.0002808054834389597,0.00027264936943538487,0.00025297627319476127,2.782921126334852e-05
0.0002776329134795683,0.0002868512528948486,0.00024995324944958406,2.7679665229743155e-05
0.0002779782607702287,0.00029135990189388394,0.00025053549934003555,2.744276103027353e-05
0.00027617824603208996,0.0002792587038129568,0.00024894659935021177,2.7231646862487037e-05
0.0002755777235803399,0.00028404302429407835,0.00024851385614643175,2.706386762741765e-05
0.00027420789379864295,0.0002705312508624047,0.00024727859514920664,2.692929930736869e-05
0.00027642177573920405,0.00028012433904223144,0.0002495464401324577,2.6875336871008515e-05
0.0002743734640452403,0.0002644683700054884,0.0002475683453512636,2.6805119506716695e-05
0.0002723721395567033,0.0002707625681068748,0.0002457875721668494,2.6584569157240748e-05
0.00027388613134398,0.0002694464928936213,0.00024733028004312533,2.6555852100693996e-05
0.00027257735355499575,0.00027635827427729964,0.00024615232562332526,2.64250284605965e-05
0.00027010948888475325,0.0002839723601937294,0.00024385474395611264,2.625474498024316e-05
0.00027137286820719746,0.00026778364554047585,0.00024522863568305465,2.6144232666049752e-05
0.00026954442418695605,0.0002736299647949636,0.00024362391105304797,2.5920513972449313e-05
0.00025069954627976215,0.00025125546380877495,0.00022579721125182926,2.490233502793291e-05
0.0002485621090588682,0.0002500773989595473,0.00022451563377894382,2.4046476389378876e-05
0.0002474015646123704,0.0002489274775143713,0.00022412607694417898,2.3275488906652264e-05
0.00024633705971022766,0.0002478506648913026,0.00022378297302218036,2.2554086675146655e-05
0.000245319414452042,0.00024702894734218717,0.00022346430548123274,2.1855108738597814e-05
0.0002471914246359655,0.00024916738038882613,0.00022589086325003614,2.1300562366377562e-05
0.0002499713616301999,0.00025193317560479045,0.00022899530320642978,2.097605779163906e-05
0.0002497321547707543,0.0002509766782168299,0.00022902955851808243,2.0702597607238424e-05
0.0002492833834063883,0.00025025487411767244,0.00022885796006319792,2.042542316258145e-05
0.0002488650206942111,0.0002482986019458622,0.00022867684785511135,2.018817273589472e-05
0.000248888064013193,0.00025162092060782015,0.0002289081708790655,1.9979893869463626e-05
0.00024070951353646287,0.00024219391343649477,0.00022113680352823451,1.9572710072731515e-05
0.00023986026954321945,0.00024169338576029986,0.00022059123715838247,1.9269032991166783e-05
0.0002394334431894533,0.00024125518393702805,0.00022046555753001376,1.896788614966365e-05
0.00023896798975716168,0.00024079719150904566,0.00022030689025789843,1.8661099744375285e-05
0.00023852967296343904,0.00024031639622990042,0.00022018466273600117,1.834501033064295e-05
0.0002380581959670885,0.0002398906508460641,0.00022003326419714494,1.8024932221465758e-05
0.00023785438442252681,0.00024001533165574074,0.00022014909403659535,1.7705290514937808e-05
0.00023912212983556488,0.00024155106802936643,0.00022167982795714988,1.7442302807260647e-05
0.00023898735515697338,0.0002398401265963912,0.00022177895075304712,1.7208404481330067e-05
0.0002387680528406384,0.000240199122345075,0.00022178076375655646,1.6987289187287027e-05
0.00023838584007883563,0.0002406325365882367,0.00022160513834294646,1.678070217451074e-05
0.00023812844631830165,0.0002399781660642475,0.00022154348177491878,1.658496449178032e-05
0.00023779215816249874,0.00024067504273261875,0.0002213958665276118,1.639629178969454e-05
0.00023757948801053543,0.00023925633286125958,0.0002213609585470804,1.6218529579560735e-05
0.00023727753700800768,0.0002394074253970757,0.00022122758817991097,1.6049948789394817e-05
0.00023697260131478205,0.00023847022384870797,0.00022108318312638538,1.5889418923732797e-05
0.0002366799242168678,0.00023812553263269365,0.0002209472481131633,1.5732676535875764e-05
0.00023646115722524412,0.00023788939870428294,0.00022087850620729042,1.558265157913127e-05
0.00023637865467743407,0.00023780377523507923,0.00022093631745752026,1.5442337555330285e-05
0.0002359617462279341,0.00023769174003973603,0.0002206583171529722,1.5303429087862564e-05
0.00023587393924901065,0.0002373436582274735,0.00022069754354335394,1.5176395834663038e-05
0.00023560486298388015,0.00023735128343105316,0.00022055419087195307,1.5050672744058159e-05
0.0002353668439116144,0.000236613312154077,0.00022043685754100589,1.4929986035192041e-05
0.00023519192803287813,0.00023652786330785602,0.00022038021333373634,1.48117152345181e-05
0.0002349966501029446,0.0002364476240472868,0.00022029216402930254,1.4704485996238267e-05
0.00023491876226674818,0.00023771812266204506,0.00022032582725345403,1.4592935767981261e-05
0.00023463447873417869,0.00023603378213010728,0.00022014443835256792,1.4490040968589613e-05
0.00023454239958127737,0.00023742212215438485,0.0002201540604710962,1.4388339600405253e-05
0.0002343273843004507,0.00023566640447825193,0.00022003235764378774,1.4295027527455753e-05
0.00023424909035229383,0.00023546132433693856,0.00022004888614256542,1.420020495151485e-05
0.00023401526625661166,0.0002363705716561526,0.0002199077053187111,1.4107561312018933e-05
0.00023380257515401865,0.00023682283062953502,0.00021978466041263934,1.4017914631723918e-05
0.00023372820320502848,0.00023540227266494185,0.00021979644127166994,1.3931762365529772e-05
0.00023359908457723256,0.00023564271396026015,0.00021974870025639337,1.3850384791712326e-05
0.0002334096728236223,0.00023533665807917714,0.00021963744343370727,1.3772230222005916e-05
0.00023329256933037165,0.00023446667182724923,0.0002195990071813609,1.3693562026454733e-05
0.0002331431821551742,0.00023636365949641913,0.00021952621261869947,1.3616969697732654e-05
0.0002332007901946162,0.00023463068646378815,0.0002196539044363675,1.3546885906605972e-05
0.00023273947373765737,0.00023534282809123397,0.00021926624141468381,1.3473232858349876e-05
0.00023288879517122362,0.00023488739680033177,0.00021948189161311677,1.3406904048330963e-05
0.00023265524549782936,0.00023537513334304094,0.00021931992157226996,1.3335323699798306e-05
0.00023270923444499255,0.00023410854919347912,0.00021943356377379772,1.3275670361579627e-05
0.00023235723486497126,0.0002337615005671978,0.0002191510254390049,1.3206209438867001e-05
0.000232427567161012,0.0002342800871701911,0.00021927785404944622,1.314971355663766e-05
0.00023225757715718306,0.0002334803866688162,0.00021916828803546356,1.3089289360381216e-05
0.00023220851005992938,0.00023449277796316892,0.00021917651833038354,1.3031992297173735e-05
0.00023187830450148686,0.0002349159913137555,0.0002189064341645146,1.2971870672388716e-05
0.0002319359713678202,0.0002326837129658088,0.00021901842302078024,1.2917548230934247e-05
0.0002319787020864401,0.00023390712158288807,0.00021911460880672307,1.286409382154366e-05
0.00023176737205234376,0.00023339992912951857,0.0002189555997194075,1.2811772752206868e-05
0.00023154851310500042,0.00023582979338243604,0.00021878695200075205,1.2761561471916461e-05
0.00023169289349251368,0.00023434140894096345,0.00021897939272003632,1.2713501585217305e-05
0.00023130317648347625,0.0002336761972401291,0.0002186389851337629,1.2664191394865576e-05
0.00023146965565714746,0.0002326195390196517,0.00021885319376374257,1.2616461674094114e-05
0.00023123701274352056,0.00023256635176949203,0.00021866868889530632,1.256832428038548e-05
0.00023133737575477452,0.00023228235659189522,0.00021881221505443415,1.2525161287319229e-05
0.00023087853302019946,0.0002328905393369496,0.000218399595807749,1.2478937386609003e-05
0.0002311164285559934,0.00023391265131067485,0.00021867999315331195,1.2436435809051403e-05
0.00023095248946556756,0.0002346070687053725,0.00021855954519648052,1.239294530113776e-05
0.00023091783206695228,0.0002318499464308843,0.00021856449449893933,1.2353338283998148e-05
0.00023076331993426255,0.00023134607181418687,0.0002184488538343869,1.2314466648152617e-05
