source,target,self,cosine,r2,nmse,retrieval_recall@1,retrieval_recall@5,retrieval_recall@10,retrieval_map,retrieval_mrr,retrieval_median_rank,retrieval_ndcg,retrieval_n_query,retrieval_n_database
conch_v1,conch_v15,False,0.9014130596579426,0.6264070090544267,0.37359299094557336,0.6416,0.8476,0.8994,0.7350210686214609,0.7350210686214609,1.0,0.7927394235827047,5000.0,5000.0
conch_v15,conch_v1,False,0.887265189181874,0.6814241637430256,0.3185758362569744,0.6886,0.8722,0.9144,0.7720935345614389,0.7720935345614389,1.0,0.8222173535887014,5000.0,5000.0
conch_v1,conch_v1,True,0.989554206781633,0.9698926106624518,0.03010738933754822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5000.0,5000.0
conch_v15,conch_v15,True,0.9949974932928647,0.9809058032870285,0.01909419671297154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5000.0,5000.0
