model,nmse,r2,cosine
gpfm,0.49763998043020596,0.502360019569794,0.7197659516927468
hoptimus0,0.5927826499632068,0.40721735003679316,0.6608904630744136
virchow,0.2882822085548746,0.7117177914451254,0.9116055905344798
virchow2,0.27076123658050716,0.7292387634194928,0.888115601668353
