kind,cosine,r2,nmse,retrieval_recall@1,retrieval_recall@5,retrieval_recall@10,retrieval_map,retrieval_mrr,retrieval_median_rank,retrieval_ndcg,retrieval_n_query,retrieval_n_database
cross_model,0.7875445568468838,0.4777262721493953,0.5222737278506048,0.5481,0.7617666666666666,0.8219666666666666,0.6450100076822549,0.6450100076822549,1.6666666666666667,0.7169193410321277,5000.0,5000.0
self_roundtrip,0.8808507003099285,0.6977042594699485,0.3022957405300515,0.9417333333333334,0.9886666666666667,0.9944666666666667,0.9626696069770672,0.9626696069770672,1.0,0.9716123470903346,5000.0,5000.0
