source,target,self,cosine,r2,nmse,retrieval_recall@1,retrieval_recall@5,retrieval_recall@10,retrieval_map,retrieval_mrr,retrieval_median_rank,retrieval_ndcg,retrieval_n_query,retrieval_n_database
gpfm,hoptimus0,False,0.8192361329342749,0.49703046612722834,0.5029695338727717,0.5592,0.783,0.849,0.6599600184408547,0.6599600184408547,1.0,0.7320348273277355,5000.0,5000.0
gpfm,virchow2,False,0.7379455206574252,0.41064622736584666,0.5893537726341533,0.4152,0.6418,0.7156,0.519160273711421,0.519160273711421,2.0,0.6109700958399135,5000.0,5000.0
hoptimus0,gpfm,False,0.8122646092852414,0.5370815159393181,0.462918484060682,0.7426,0.9118,0.9496,0.8179454357435647,0.8179454357435647,1.0,0.859250958272181,5000.0,5000.0
hoptimus0,virchow2,False,0.7268154082405182,0.3937841805258855,0.6062158194741145,0.3616,0.5874,0.6636,0.4661249522990517,0.4661249522990517,3.0,0.5656706855830625,5000.0,5000.0
virchow2,gpfm,False,0.8168980349519132,0.5492098549439116,0.4507901450560884,0.7344,0.9288,0.9596,0.8204197104917188,0.8204197104917188,1.0,0.8621802553265024,5000.0,5000.0
virchow2,hoptimus0,False,0.8121076350119308,0.4786053879941816,0.5213946120058184,0.4756,0.7178,0.7944,0.5864496554069184,0.5864496554069184,2.0,0.6714092238433714,5000.0,5000.0
gpfm,gpfm,True,0.8762183179299026,0.6887092276349154,0.31129077236508457,0.9578,0.9926,0.9958,0.9733302617945726,0.9733302617945726,1.0,0.9797455398970076,5000.0,5000.0
hoptimus0,hoptimus0,True,0.8890939247242754,0.6876597544192385,0.31234024558076146,0.9222,0.9826,0.992,0.948879778206274,0.948879778206274,1.0,0.9610215240431262,5000.0,5000.0
virchow2,virchow2,True,0.8772398582756078,0.7167437963556915,0.2832562036443084,0.9452,0.9908,0.9956,0.9657987809303548,0.9657987809303548,1.0,0.9740699773308698,5000.0,5000.0
