component,eigenvalue,view_agreement
0,2.983907930966714,0.9919539654833569
1,2.9731199285815335,0.9865599642907668
2,2.958620000279095,0.9793100001395476
3,2.951968213477929,0.9759841067389645
4,2.9458726593374127,0.9729363296687064
5,2.9221205699681607,0.9610602849840804
6,2.907432115405328,0.953716057702664
7,2.904567522431978,0.9522837612159889
8,2.9004533277962423,0.9502266638981212
9,2.8913466784818973,0.9456733392409487
10,2.876817349512061,0.9384086747560305
11,2.8657546207050455,0.9328773103525227
12,2.8586453079219165,0.9293226539609583
13,2.8492747317449534,0.9246373658724767
14,2.8440046721002883,0.9220023360501441
15,2.831996894570671,0.9159984472853355
16,2.8261973609876345,0.9130986804938173
17,2.8166578517869896,0.9083289258934948
18,2.81018668483072,0.90509334241536
19,2.798550658981914,0.899275329490957
20,2.783932165329091,0.8919660826645455
21,2.770773591627486,0.8853867958137429
22,2.7629713008661394,0.8814856504330697
23,2.75874396530172,0.8793719826508599
24,2.7432619204569213,0.8716309602284606
25,2.7172625285457186,0.8586312642728593
26,2.7114701784987405,0.8557350892493703
27,2.7020187434659313,0.8510093717329656
28,2.6839484219564467,0.8419742109782233
29,2.680235061982198,0.8401175309910991
30,2.676362079408948,0.838181039704474
31,2.6698264644520937,0.8349132322260469
32,2.642668147208402,0.821334073604201
33,2.636027121503878,0.818013560751939
34,2.624389486923375,0.8121947434616874
35,2.616190046619283,0.8080950233096416
36,2.6080338681141666,0.8040169340570833
37,2.5957354984053493,0.7978677492026747
38,2.585314776190731,0.7926573880953656
39,2.577454016641087,0.7887270083205435
40,2.5531200694661056,0.7765600347330528
41,2.5336802859082304,0.7668401429541152
42,2.5244967956996294,0.7622483978498147
43,2.5167720040111874,0.7583860020055937
44,2.5135318164022262,0.7567659082011131
45,2.5016308383164354,0.7508154191582177
46,2.49421097633225,0.747105488166125
47,2.481799478948043,0.7408997394740215
48,2.4639984869539933,0.7319992434769966
49,2.4483077930344836,0.7241538965172418
50,2.4373923684733265,0.7186961842366633
51,2.4252805379954485,0.7126402689977243
52,2.4195084487301384,0.7097542243650692
53,2.380296048779824,0.6901480243899121
54,2.3722034802590115,0.6861017401295058
55,2.363776729594249,0.6818883647971246
56,2.3460727269135235,0.6730363634567618
57,2.338699886511634,0.669349943255817
58,2.324112454814503,0.6620562274072515
59,2.3038158798168875,0.6519079399084438
60,2.2872334572253337,0.6436167286126668
61,2.27084320117667,0.6354216005883351
62,2.2504990354056273,0.6252495177028137
63,2.247311611947471,0.6236558059737356
