model,nmse,r2,cosine
gpfm,0.3480243413706596,0.6519756586293404,0.8619741309228137
hoptimus0,0.3606159012351787,0.6393840987648213,0.8718881959297604
virchow2,0.41589181485542576,0.5841081851445742,0.8175790431629493
