,reconstruction_r2,reconstruction_cosine,alignment_error,paired_cosine,shared_cka,recall@1,recall@10,mrr,neighborhood_preservation,effective_rank,latent_dim
joint_pca,0.9571889453932756,0.9867074743458968,0.05326453674145081,0.8990176641466325,0.9475482287401203,0.9332499999999999,0.994,0.9574037655130176,0.79135,46.947533396267765,64.0
gcca,0.8681286986454404,0.9601100727018342,0.10146130009565238,0.8166912431264479,0.712346312222937,0.9672499999999999,0.9982500000000001,0.9805023341353987,0.49155,63.38127349431777,64.0
mcca,0.9196828068698317,0.9757429952417576,0.1754628641215142,0.7024178014258609,0.5225246383565078,0.8855,0.992,0.9282914230823376,0.487225,63.92407063218584,64.0
procrustes,0.9821663191637658,0.9943189989582301,0.11260327771440568,0.7996870268588181,0.8720555920223725,0.73475,0.9512499999999999,0.8126814880529346,0.9774250000000001,48.273480542083774,64.0
autoencoder,0.9776348392078065,0.9929394094265123,0.09843910796918831,0.8223146258028138,0.9198128314140015,0.84425,0.97725,0.8944828785174409,0.69165,52.73697064313902,64.0
