component,eigenvalue,view_agreement
0,1.9876531870296499,0.9876531870296499
1,1.9768330619547483,0.9768330619547483
2,1.964896943052173,0.964896943052173
3,1.9501509242043333,0.9501509242043333
4,1.9397601225156862,0.9397601225156862
5,1.9246532858150422,0.9246532858150422
6,1.916722157953279,0.9167221579532789
7,1.9116653356368833,0.9116653356368833
8,1.893080949870245,0.893080949870245
9,1.8797826808667395,0.8797826808667395
10,1.8690798409435712,0.8690798409435712
11,1.8622212356300372,0.8622212356300372
12,1.8532509796432348,0.8532509796432348
13,1.8455143580867062,0.8455143580867062
14,1.8330078271364845,0.8330078271364845
15,1.8189005962892766,0.8189005962892766
16,1.7947505958253596,0.7947505958253596
17,1.793161812176032,0.793161812176032
18,1.7818118779094807,0.7818118779094807
19,1.77802874862815,0.7780287486281501
20,1.7645971509191984,0.7645971509191984
21,1.756363454572905,0.756363454572905
22,1.7413559663823428,0.7413559663823428
23,1.732450435025899,0.7324504350258989
24,1.7187336779860956,0.7187336779860956
25,1.7098746784645187,0.7098746784645187
26,1.699252586595937,0.6992525865959369
27,1.6955671071866594,0.6955671071866594
28,1.6887865956650254,0.6887865956650254
29,1.6686390490291043,0.6686390490291043
30,1.6582551852729952,0.6582551852729952
31,1.6527568932472605,0.6527568932472605
32,1.6486356514299574,0.6486356514299574
33,1.627080022496006,0.627080022496006
34,1.6205003006712781,0.6205003006712781
35,1.6038007044926281,0.6038007044926281
36,1.5996525783281328,0.5996525783281328
37,1.5857869805344178,0.5857869805344178
38,1.5838378377631317,0.5838378377631317
39,1.5700471284962618,0.5700471284962618
40,1.5657501372439113,0.5657501372439113
41,1.555564554185069,0.5555645541850689
42,1.5511094781094164,0.5511094781094164
43,1.5448965686967766,0.5448965686967766
44,1.5385048901278693,0.5385048901278693
45,1.5335919112145227,0.5335919112145227
46,1.5222307218240931,0.5222307218240931
47,1.509126013333371,0.509126013333371
48,1.4990346492970072,0.49903464929700725
49,1.4907951794843162,0.49079517948431617
50,1.4855473523938705,0.4855473523938705
51,1.4813418853941955,0.48134188539419553
52,1.4632261599641052,0.4632261599641052
53,1.4533476832394763,0.4533476832394763
54,1.4460717800605818,0.4460717800605818
55,1.445040145579425,0.44504014557942506
56,1.4361666866235674,0.4361666866235674
57,1.4270024752285202,0.4270024752285202
58,1.4176141935312694,0.4176141935312694
59,1.410664003773824,0.41066400377382406
60,1.4052732707364959,0.4052732707364959
61,1.3977091907142905,0.39770919071429045
62,1.3896201049137928,0.38962010491379284
63,1.3844819776820179,0.38448197768201786
