query,database,recall@1,recall@5,recall@10,mrr,median_rank,n
conch_v1,conch_v15,0.844,0.977,0.989,0.9016445283651465,1.0,2000.0
conch_v15,conch_v1,0.859,0.9775,0.9915,0.9115442711520317,1.0,2000.0
