component,eigenvalue,view_agreement
0,2.997523375647328,0.9991744585491094
1,2.9954930346372106,0.9984976782124035
2,2.993660277686903,0.9978867592289676
3,2.9912403094333446,0.9970801031444482
4,2.9896853413246878,0.9965617804415626
5,2.989292410630219,0.9964308035434063
6,2.987924888672387,0.9959749628907956
7,2.985239367576775,0.9950797891922584
8,2.9834772952252644,0.9944924317417548
9,2.9822653883851644,0.9940884627950548
10,2.9791076609961453,0.9930358869987151
11,2.9762904112774917,0.9920968037591639
12,2.9731050540628394,0.9910350180209465
13,2.972036174383417,0.9906787247944724
14,2.9704100161856846,0.9901366720618948
15,2.969354639028911,0.9897848796763037
16,2.9658337544576545,0.9886112514858848
17,2.9650901524488273,0.9883633841496091
18,2.961641052580542,0.987213684193514
19,2.9607229145813942,0.9869076381937981
20,2.957076284762888,0.9856920949209628
21,2.956535155171658,0.9855117183905526
22,2.9546535451011344,0.9848845150337114
23,2.9509244369657406,0.9836414789885802
24,2.9489096786728948,0.9829698928909649
25,2.947537485460444,0.9825124951534813
26,2.9460259160949898,0.9820086386983299
27,2.94490902801752,0.9816363426725067
28,2.943698419999715,0.9812328066665716
29,2.9413503981779594,0.9804501327259865
30,2.940200616272856,0.9800668720909519
31,2.9386076458452424,0.9795358819484141
32,2.93565343458811,0.9785511448627032
33,2.9345210606485397,0.9781736868828466
34,2.9333795792089967,0.9777931930696656
35,2.9294186476407447,0.9764728825469149
36,2.928757542951807,0.976252514317269
37,2.9268942920917946,0.9756314306972649
38,2.923938954198744,0.974646318066248
39,2.9215428587885066,0.9738476195961688
40,2.9209675497831635,0.9736558499277211
41,2.918005065600924,0.972668355200308
42,2.915313875411502,0.971771291803834
43,2.9145758377525426,0.9715252792508475
44,2.912903740446831,0.970967913482277
45,2.9088179385647255,0.9696059795215751
46,2.9057739459034964,0.9685913153011655
47,2.904148996338592,0.9680496654461973
48,2.903682196240987,0.9678940654136623
49,2.898523125038358,0.9661743750127859
50,2.897774046336158,0.9659246821120527
51,2.894182250567966,0.9647274168559887
52,2.891684581728566,0.9638948605761887
53,2.8870088859950758,0.962336295331692
54,2.885821822066912,0.9619406073556372
55,2.8832871640622773,0.9610957213540924
56,2.87869885678258,0.9595662855941933
57,2.8754447256855595,0.9584815752285198
58,2.8726490862266725,0.9575496954088908
59,2.8711921020642706,0.9570640340214235
60,2.8704063185454443,0.9568021061818147
61,2.8696461734600343,0.956548724486678
62,2.8670669971813596,0.9556889990604532
63,2.8626303116815723,0.9542101038938574
