source,target,cosine,r2
gpfm,hoptimus0,0.8489711393317005,0.5708618709435513
gpfm,virchow2,0.7998676454821191,0.5394039458643541
hoptimus0,gpfm,0.8472126052965101,0.6309546732450524
hoptimus0,virchow2,0.795817676445045,0.531522833498884
virchow2,gpfm,0.8479047483671686,0.6333593924788743
virchow2,hoptimus0,0.8465968152824788,0.5653199990757021
