model,nmse,r2,cosine
gpfm,0.3398436404565918,0.6601563595434081,0.8598304523487236
hoptimus0,0.3967781486126718,0.6032218513873282,0.8608821135900624
virchow2,0.4265625686199741,0.5734374313800259,0.8156362813717815
